handle,contestId,contestName,rank,oldRating,newRating,delta,ratingUpdateTime,is_outlier_IQR,reading_group
moai06,1954,Educational Codeforces Round 164 (Rated for Div. 2),8960,0,436,436,2024-04-12 16:35:00,True,Non-reader
moai06,1966,Codeforces Round 941 (Div. 2),7980,436,684,248,2024-04-27 16:35:00,True,Non-reader
moai06,1969,Educational Codeforces Round 165 (Rated for Div. 2),8887,684,861,177,2024-04-29 16:35:00,False,Non-reader
moai06,1972,Codeforces Round 942 (Div. 2),6032,861,999,138,2024-04-30 17:05:00,False,Non-reader
moai06,1968,Codeforces Round 943 (Div. 3),14553,999,1007,8,2024-05-02 17:00:00,False,Non-reader
moai06,1973,Codeforces Round 945 (Div. 2),11596,1007,1004,-3,2024-05-17 16:35:00,False,Non-reader
moai06,1974,Codeforces Round 946 (Div. 3),13359,1004,974,-30,2024-05-20 16:50:00,False,Non-reader
moai06,1975,Codeforces Round 947 (Div. 1 + Div. 2),8955,974,974,0,2024-05-25 17:35:00,False,Non-reader
moai06,1977,Codeforces Round 948 (Div. 2),10202,974,968,-6,2024-05-26 16:35:00,False,Non-reader
moai06,1976,Educational Codeforces Round 166 (Rated for Div. 2),5095,968,1095,127,2024-05-30 16:35:00,False,Non-reader
moai06,1981,Codeforces Round 949 (Div. 2),5598,1095,1117,22,2024-05-31 12:05:00,False,Non-reader
moai06,1980,Codeforces Round 950 (Div. 3),8425,1117,1141,24,2024-06-03 16:50:00,False,Non-reader
moai06,1979,Codeforces Round 951 (Div. 2),10782,1141,1122,-19,2024-06-06 16:35:00,False,Non-reader
moai06,1984,Codeforces Global Round 26,8288,1122,1093,-29,2024-06-09 17:35:00,False,Non-reader
moai06,1985,Codeforces Round 952 (Div. 4),6086,1093,1118,25,2024-06-11 17:05:00,False,Non-reader
moai06,1978,Codeforces Round 953 (Div. 2),10355,1118,1049,-69,2024-06-16 11:05:00,False,Non-reader
moai06,1986,Codeforces Round 954 (Div. 3),7414,1049,1099,50,2024-06-23 17:05:00,False,Non-reader
moai06,1982,"Codeforces Round 955 (Div. 2, with prizes from NEAR!)",7580,1099,1121,22,2024-06-25 16:35:00,False,Non-reader
moai06,1989,Educational Codeforces Round 167 (Rated for Div. 2),9226,1121,1111,-10,2024-06-27 16:35:00,False,Non-reader
moai06,1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),8499,1111,1098,-13,2024-06-30 17:35:00,False,Non-reader
moai06,1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,9573,1098,1091,-7,2024-07-07 16:50:00,False,Non-reader
moai06,1992,Codeforces Round 957 (Div. 3),6273,1091,1145,54,2024-07-11 16:50:00,False,Non-reader
moai06,1994,Codeforces Round 959 sponsored by NEAR (Div. 1 + Div. 2),7735,1145,1148,3,2024-07-18 16:35:00,False,Non-reader
moai06,1990,Codeforces Round 960 (Div. 2),10142,1148,1106,-42,2024-07-20 16:35:00,False,Non-reader
moai06,1995,Codeforces Round 961 (Div. 2),4912,1106,1176,70,2024-07-23 16:35:00,False,Non-reader
moai06,1996,Codeforces Round 962 (Div. 3),8050,1176,1181,5,2024-07-26 17:05:00,False,Non-reader
moai06,1991,Pinely Round 4 (Div. 1 + Div. 2),10789,1181,1123,-58,2024-07-28 17:35:00,False,Non-reader
moai06,1997,Educational Codeforces Round 168 (Rated for Div. 2),10771,1123,1122,-1,2024-07-30 16:35:00,False,Non-reader
moai06,1993,Codeforces Round 963 (Div. 2),7289,1122,1164,42,2024-08-04 16:35:00,False,Non-reader
moai06,1999,Codeforces Round 964 (Div. 4),8380,1164,1165,1,2024-08-06 17:00:00,False,Non-reader
moai06,1998,Codeforces Round 965 (Div. 2),10509,1165,1153,-12,2024-08-10 16:35:00,False,Non-reader
moai06,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),7112,1153,1169,16,2024-08-11 17:35:00,False,Non-reader
moai06,2000,Codeforces Round 966 (Div. 3),4612,1169,1236,67,2024-08-13 16:55:00,False,Non-reader
moai06,2003,Codeforces Round 968 (Div. 2),7174,1236,1242,6,2024-08-25 16:35:00,False,Non-reader
moai06,2007,Codeforces Round 969 (Div. 2),9069,1242,1193,-49,2024-08-30 17:05:00,False,Non-reader
moai06,2008,Codeforces Round 970 (Div. 3),9369,1193,1174,-19,2024-09-01 16:50:00,False,Non-reader
moai06,2024,Codeforces Round 980 (Div. 2),10008,1174,1096,-78,2024-10-20 11:05:00,False,Non-reader
moai06,2032,Codeforces Round 983 (Div. 2),4912,1096,1168,72,2024-11-01 16:35:00,False,Non-reader
moai06,2028,Codeforces Round 986 (Div. 2),2849,1168,1233,65,2024-11-10 17:35:00,False,Non-reader
moai06,2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",4250,1233,1268,35,2024-11-30 17:35:00,False,Non-reader
moai06,2042,Educational Codeforces Round 172 (Rated for Div. 2),5690,1268,1248,-20,2024-12-02 16:35:00,False,Non-reader
moai06,2047,Codeforces Round 990 (Div. 2),1987,1248,1288,40,2024-12-03 08:25:00,False,Non-reader
moai06,2040,Codeforces Round 992 (Div. 2),3273,1288,1330,42,2024-12-08 16:35:00,False,Non-reader
moai06,2044,Codeforces Round 993 (Div. 4),733,1330,1419,89,2024-12-15 16:50:00,False,Non-reader
moai06,2071,Codeforces Round 1007 (Div. 2),4117,1419,1423,4,2025-02-28 16:50:00,False,Non-reader
moai06,2074,Codeforces Round 1009 (Div. 3),6735,1423,1374,-49,2025-03-11 17:05:00,False,Non-reader
moai06,2085,Codeforces Round 1011 (Div. 2),2447,1374,1435,61,2025-03-22 16:35:00,False,Non-reader
moai06,2090,Codeforces Round 1012 (Div. 2),1533,1435,1466,31,2025-03-23 08:05:00,False,Non-reader
moai06,2093,Codeforces Round 1016 (Div. 3),3265,1466,1454,-12,2025-04-08 16:50:00,False,Non-reader
moai06,2103,Codeforces Round 1019 (Div. 2),4363,1454,1432,-22,2025-04-21 16:35:00,False,Non-reader
moai06,2106,Codeforces Round 1020 (Div. 3),604,1432,1520,88,2025-04-24 16:50:00,False,Non-reader
moai06,2107,Codeforces Round 1023 (Div. 2),2884,1520,1505,-15,2025-05-05 16:50:00,False,Non-reader
moai06,2109,Codeforces Round 1025 (Div. 2),14069,1505,1347,-158,2025-05-17 16:50:00,True,Non-reader
moai06,2110,Codeforces Round 1026 (Div. 2),7875,1347,1310,-37,2025-05-24 16:35:00,False,Non-reader
moai06,2114,Codeforces Round 1027 (Div. 3),16371,1310,1210,-100,2025-05-26 16:50:00,False,Non-reader
moai06,2116,Codeforces Round 1028 (Div. 2),5731,1210,1243,33,2025-05-31 16:35:00,False,Non-reader
moai06,2111,Educational Codeforces Round 179 (Rated for Div. 2),3300,1243,1301,58,2025-06-03 16:35:00,False,Non-reader
moai06,2117,Codeforces Round 1029 (Div. 3),2466,1301,1353,52,2025-06-08 16:50:00,False,Non-reader
moai06,2118,Codeforces Round 1030 (Div. 2),2600,1353,1423,70,2025-06-12 16:35:00,False,Non-reader
moai06,2113,Codeforces Round 1031 (Div. 2),5806,1423,1353,-70,2025-06-15 11:05:00,False,Non-reader
moai06,2121,Codeforces Round 1032 (Div. 3),1081,1353,1443,90,2025-06-17 16:50:00,False,Non-reader
moai06,2120,Codeforces Round 1033 (Div. 2) and CodeNite 2025,7209,1443,1376,-67,2025-06-21 16:35:00,False,Non-reader
moai06,2112,Educational Codeforces Round 180 (Rated for Div. 2),3580,1376,1403,27,2025-06-23 16:35:00,False,Non-reader
moai06,2123,Codeforces Round 1034 (Div. 3),4454,1403,1391,-12,2025-07-01 16:50:00,False,Non-reader
moai06,2119,Codeforces Round 1035 (Div. 2),3560,1391,1422,31,2025-07-05 16:35:00,False,Non-reader
moai06,2124,"EPIC Institute of Technology Round Summer 2025 (Codeforces Round 1036, Div. 1 + Div. 2)",3209,1422,1450,28,2025-07-06 17:35:00,False,Non-reader
moai06,2126,Codeforces Round 1037 (Div. 3),3900,1450,1432,-18,2025-07-17 16:50:00,False,Non-reader
moai06,2125,Educational Codeforces Round 181 (Rated for Div. 2),4109,1432,1440,8,2025-07-22 16:35:00,False,Non-reader
moai06,2128,Codeforces Round 1039 (Div. 2),3147,1440,1464,24,2025-07-27 16:35:00,False,Non-reader
moai06,2130,Codeforces Round 1040 (Div. 2),4827,1464,1439,-25,2025-07-31 17:35:00,False,Non-reader
moai06,2127,"Atto Round 1 (Codeforces Round 1041, Div. 1 + Div. 2)",2697,1439,1493,54,2025-08-07 17:35:00,False,Non-reader
moai06,2131,Codeforces Round 1042 (Div. 3),3748,1493,1470,-23,2025-08-10 16:50:00,False,Non-reader
moai06,2132,Codeforces Round 1043 (Div. 3),1518,1470,1511,41,2025-08-21 16:50:00,False,Non-reader
moai06,2133,Codeforces Round 1044 (Div. 2),3892,1511,1505,-6,2025-08-24 16:35:00,False,Non-reader
moai06,2134,Codeforces Round 1045 (Div. 2),3063,1505,1522,17,2025-08-26 16:35:00,False,Non-reader
moai06,2137,Codeforces Round 1047 (Div. 3),1285,1522,1548,26,2025-09-07 16:50:00,False,Non-reader
moai06,2140,Codeforces Round 1049 (Div. 2),1744,1548,1593,45,2025-09-09 16:35:00,False,Non-reader
moai06,2144,Educational Codeforces Round 182 (Rated for Div. 2),6956,1593,1507,-86,2025-09-15 16:35:00,False,Non-reader
moai06,2147,Codeforces Global Round 29 (Div. 1 + Div. 2),5967,1507,1454,-53,2025-09-20 17:35:00,False,Non-reader
moai06,2146,Codeforces Round 1052 (Div. 2),4259,1454,1433,-21,2025-09-21 16:50:00,False,Non-reader
moai06,2149,Codeforces Round 1054 (Div. 3),2152,1433,1451,18,2025-09-25 16:50:00,False,Non-reader
moai06,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",8173,1451,1374,-77,2025-10-03 17:35:00,False,Non-reader
moai06,2155,Codeforces Round 1056 (Div. 2),4338,1374,1369,-5,2025-10-05 18:35:00,False,Non-reader
moai06,2145,Educational Codeforces Round 183 (Rated for Div. 2),2632,1369,1428,59,2025-10-06 16:35:00,False,Non-reader
moai06,2153,Codeforces Round 1057 (Div. 2),5453,1428,1407,-21,2025-10-10 16:50:00,False,Non-reader
moai06,2160,Codeforces Round 1058 (Div. 2),1599,1407,1475,68,2025-10-12 17:05:00,False,Non-reader
Shakuu,2039,"CodeTON Round 9 (Div. 1 + Div. 2, Rated, Prizes!)",7169,0,408,408,2024-11-23 17:35:00,True,Non-reader
Shakuu,2042,Educational Codeforces Round 172 (Rated for Div. 2),9413,408,663,255,2024-12-02 16:35:00,True,Non-reader
Shakuu,2051,Codeforces Round 995 (Div. 3),12320,663,852,189,2024-12-22 16:50:00,True,Non-reader
Shakuu,2043,Educational Codeforces Round 173 (Rated for Div. 2),6918,852,1014,162,2024-12-24 16:35:00,False,Non-reader
Shakuu,2053,Good Bye 2024: 2025 is NEAR,12930,1014,997,-17,2024-12-28 17:35:00,False,Non-reader
Shakuu,2057,Hello 2025,7320,997,1101,104,2025-01-04 17:05:00,False,Non-reader
Shakuu,2055,Codeforces Round 996 (Div. 2),11945,1101,1089,-12,2025-01-12 16:35:00,False,Non-reader
Shakuu,2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",10724,1089,1017,-72,2025-01-20 17:35:00,False,Non-reader
Shakuu,2063,Codeforces Round 1000 (Div. 2),6639,1017,1094,77,2025-01-22 14:05:00,False,Non-reader
Shakuu,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",12481,1094,1042,-52,2025-01-26 17:05:00,False,Non-reader
Shakuu,2059,Codeforces Round 1002 (Div. 2),11255,1042,1036,-6,2025-02-02 16:35:00,False,Non-reader
Shakuu,2065,Codeforces Round 1003 (Div. 4),11988,1036,1030,-6,2025-02-09 16:50:00,False,Non-reader
Shakuu,2067,Codeforces Round 1004 (Div. 2),10983,1030,1018,-12,2025-02-11 16:35:00,False,Non-reader
Shakuu,2072,Codeforces Round 1006 (Div. 3),8702,1018,1060,42,2025-02-25 16:50:00,False,Non-reader
Shakuu,2070,Educational Codeforces Round 175 (Rated for Div. 2),7349,1060,1097,37,2025-02-27 16:35:00,False,Non-reader
Shakuu,2071,Codeforces Round 1007 (Div. 2),9098,1097,1094,-3,2025-02-28 16:50:00,False,Non-reader
Shakuu,2078,Codeforces Round 1008 (Div. 2),5347,1094,1152,58,2025-03-10 17:15:00,False,Non-reader
Shakuu,2074,Codeforces Round 1009 (Div. 3),7178,1152,1167,15,2025-03-11 17:05:00,False,Non-reader
Shakuu,2075,Educational Codeforces Round 176 (Rated for Div. 2),5547,1167,1214,47,2025-03-17 16:35:00,False,Non-reader
Shakuu,2085,Codeforces Round 1011 (Div. 2),6326,1214,1224,10,2025-03-22 16:35:00,False,Non-reader
Shakuu,2090,Codeforces Round 1012 (Div. 2),3577,1224,1231,7,2025-03-23 08:05:00,False,Non-reader
Shakuu,2091,Codeforces Round 1013 (Div. 3),5014,1231,1256,25,2025-03-25 16:50:00,False,Non-reader
Shakuu,2092,Codeforces Round 1014 (Div. 2),4454,1256,1298,42,2025-03-29 16:35:00,False,Non-reader
Shakuu,2086,Educational Codeforces Round 177 (Rated for Div. 2),3717,1298,1344,46,2025-04-03 16:35:00,False,Non-reader
Shakuu,2094,Codeforces Round 1017 (Div. 4),551,1344,1449,105,2025-04-13 17:50:00,False,Non-reader
Shakuu,2096,"Neowise Labs Contest 1 (Codeforces Round 1018, Div. 1 + Div. 2)",3453,1449,1476,27,2025-04-19 16:35:00,False,Non-reader
Shakuu,2103,Codeforces Round 1019 (Div. 2),8154,1476,1385,-91,2025-04-21 16:35:00,False,Non-reader
Shakuu,2106,Codeforces Round 1020 (Div. 3),3453,1385,1380,-5,2025-04-24 16:50:00,False,Non-reader
Shakuu,2104,Educational Codeforces Round 178 (Rated for Div. 2),7146,1380,1305,-75,2025-04-28 16:35:00,False,Non-reader
Shakuu,2107,Codeforces Round 1023 (Div. 2),2798,1305,1351,46,2025-05-05 16:50:00,False,Non-reader
Shakuu,2102,Codeforces Round 1024 (Div. 2),3703,1351,1349,-2,2025-05-11 17:05:00,False,Non-reader
Shakuu,2114,Codeforces Round 1027 (Div. 3),5480,1349,1336,-13,2025-05-26 16:50:00,False,Non-reader
Shakuu,2116,Codeforces Round 1028 (Div. 2),4300,1336,1360,24,2025-05-31 16:35:00,False,Non-reader
Shakuu,2111,Educational Codeforces Round 179 (Rated for Div. 2),2682,1360,1404,44,2025-06-03 16:35:00,False,Non-reader
Shakuu,2117,Codeforces Round 1029 (Div. 3),5739,1404,1369,-35,2025-06-08 16:50:00,False,Non-reader
Shakuu,2118,Codeforces Round 1030 (Div. 2),2973,1369,1423,54,2025-06-12 16:35:00,False,Non-reader
Shakuu,2113,Codeforces Round 1031 (Div. 2),327,1423,1591,168,2025-06-15 11:05:00,False,Non-reader
Shakuu,2121,Codeforces Round 1032 (Div. 3),556,1591,1646,55,2025-06-17 16:50:00,False,Non-reader
Shakuu,2119,Codeforces Round 1035 (Div. 2),8873,1646,1534,-112,2025-07-05 16:35:00,False,Non-reader
Shakuu,2126,Codeforces Round 1037 (Div. 3),3909,1534,1496,-38,2025-07-17 16:50:00,False,Non-reader
Shakuu,2125,Educational Codeforces Round 181 (Rated for Div. 2),1308,1496,1576,80,2025-07-22 16:35:00,False,Non-reader
Shakuu,2128,Codeforces Round 1039 (Div. 2),1986,1576,1600,24,2025-07-27 16:35:00,False,Non-reader
Shakuu,2130,Codeforces Round 1040 (Div. 2),3416,1600,1570,-30,2025-07-31 17:35:00,False,Non-reader
Shakuu,2131,Codeforces Round 1042 (Div. 3),1413,1570,1583,13,2025-08-10 16:50:00,False,Non-reader
Shakuu,2132,Codeforces Round 1043 (Div. 3),210,1583,1694,111,2025-08-21 16:50:00,False,Non-reader
Shakuu,2133,Codeforces Round 1044 (Div. 2),4771,1694,1628,-66,2025-08-24 16:35:00,False,Non-reader
Shakuu,2134,Codeforces Round 1045 (Div. 2),5618,1628,1565,-63,2025-08-26 16:35:00,False,Non-reader
Shakuu,2136,Codeforces Round 1046 (Div. 2),4105,1565,1526,-39,2025-08-28 17:35:00,False,Non-reader
Shakuu,2137,Codeforces Round 1047 (Div. 3),1465,1526,1544,18,2025-09-07 16:50:00,False,Non-reader
Shakuu,2140,Codeforces Round 1049 (Div. 2),1988,1544,1580,36,2025-09-09 16:35:00,False,Non-reader
Shakuu,2146,Codeforces Round 1052 (Div. 2),1453,1580,1620,40,2025-09-21 16:50:00,False,Non-reader
Shakuu,2151,Codeforces Round 1053 (Div. 2),2555,1620,1574,-46,2025-09-24 14:50:00,False,Non-reader
Shakuu,2149,Codeforces Round 1054 (Div. 3),123,1574,1706,132,2025-09-25 16:50:00,False,Non-reader
Shakuu,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",3123,1706,1681,-25,2025-10-03 17:35:00,False,Non-reader
Shakuu,2145,Educational Codeforces Round 183 (Rated for Div. 2),1482,1681,1698,17,2025-10-06 16:35:00,False,Non-reader
Shakuu,2153,Codeforces Round 1057 (Div. 2),5257,1698,1617,-81,2025-10-10 16:50:00,False,Non-reader
Bilolbek2011,1986,Codeforces Round 954 (Div. 3),15112,0,403,403,2024-06-23 17:05:00,True,Non-reader
Bilolbek2011,1982,"Codeforces Round 955 (Div. 2, with prizes from NEAR!)",13314,403,650,247,2024-06-25 16:35:00,True,Non-reader
Bilolbek2011,1989,Educational Codeforces Round 167 (Rated for Div. 2),8179,650,888,238,2024-06-27 16:35:00,True,Non-reader
Bilolbek2011,1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),4622,888,1094,206,2024-06-30 17:35:00,True,Non-reader
Bilolbek2011,1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,6598,1094,1200,106,2024-07-07 16:50:00,False,Non-reader
Bilolbek2011,2000,Codeforces Round 966 (Div. 3),14983,1200,1189,-11,2024-08-13 16:55:00,False,Non-reader
Bilolbek2011,2001,Codeforces Round 967 (Div. 2),12837,1189,1140,-49,2024-08-20 16:35:00,False,Non-reader
Bilolbek2011,2025,Educational Codeforces Round 170 (Rated for Div. 2),15843,1140,1041,-99,2024-10-14 16:35:00,False,Non-reader
Bilolbek2011,2033,Codeforces Round 981 (Div. 3),10526,1041,1042,1,2024-10-24 16:50:00,False,Non-reader
Bilolbek2011,2069,Educational Codeforces Round 174 (Rated for Div. 2),5475,1042,1124,82,2025-02-18 16:35:00,False,Non-reader
Bilolbek2011,2072,Codeforces Round 1006 (Div. 3),10429,1124,1115,-9,2025-02-25 16:50:00,False,Non-reader
Bilolbek2011,2070,Educational Codeforces Round 175 (Rated for Div. 2),12294,1115,1059,-56,2025-02-27 16:35:00,False,Non-reader
Bilolbek2011,2075,Educational Codeforces Round 176 (Rated for Div. 2),9998,1059,1054,-5,2025-03-17 16:35:00,False,Non-reader
Bilolbek2011,2093,Codeforces Round 1016 (Div. 3),5179,1054,1129,75,2025-04-08 16:50:00,False,Non-reader
Bilolbek2011,2094,Codeforces Round 1017 (Div. 4),8476,1129,1119,-10,2025-04-13 17:50:00,False,Non-reader
Bilolbek2011,2103,Codeforces Round 1019 (Div. 2),4269,1119,1193,74,2025-04-21 16:35:00,False,Non-reader
Bilolbek2011,2106,Codeforces Round 1020 (Div. 3),4073,1193,1229,36,2025-04-24 16:50:00,False,Non-reader
Bilolbek2011,2104,Educational Codeforces Round 178 (Rated for Div. 2),4954,1229,1235,6,2025-04-28 16:35:00,False,Non-reader
Bilolbek2011,2107,Codeforces Round 1023 (Div. 2),6171,1235,1209,-26,2025-05-05 16:50:00,False,Non-reader
Bilolbek2011,2111,Educational Codeforces Round 179 (Rated for Div. 2),4417,1209,1247,38,2025-06-03 16:35:00,False,Non-reader
Bilolbek2011,2126,Codeforces Round 1037 (Div. 3),776,1247,1388,141,2025-07-17 16:50:00,False,Non-reader
Bilolbek2011,2128,Codeforces Round 1039 (Div. 2),2159,1388,1459,71,2025-07-27 16:35:00,False,Non-reader
Bilolbek2011,2131,Codeforces Round 1042 (Div. 3),2915,1459,1460,1,2025-08-10 16:50:00,False,Non-reader
Bilolbek2011,2137,Codeforces Round 1047 (Div. 3),8576,1460,1384,-76,2025-09-07 16:50:00,False,Non-reader
Bilolbek2011,2140,Codeforces Round 1049 (Div. 2),7170,1384,1341,-43,2025-09-09 16:35:00,False,Non-reader
Bilolbek2011,2148,Codeforces Round 1050 (Div. 4),910,1341,1413,72,2025-09-13 16:50:00,False,Non-reader
Bilolbek2011,2143,Codeforces Round 1051 (Div. 2),3846,1413,1426,13,2025-09-17 16:35:00,False,Non-reader
Bilolbek2011,2146,Codeforces Round 1052 (Div. 2),4057,1426,1416,-10,2025-09-21 16:50:00,False,Non-reader
Bilolbek2011,2149,Codeforces Round 1054 (Div. 3),3585,1416,1405,-11,2025-09-25 16:50:00,False,Non-reader
Bilolbek2011,2145,Educational Codeforces Round 183 (Rated for Div. 2),7814,1405,1352,-53,2025-10-06 16:35:00,False,Non-reader
atik_uwu,2040,Codeforces Round 992 (Div. 2),11554,0,379,379,2024-12-08 16:35:00,True,Non-reader
atik_uwu,2048,Codeforces Global Round 28,10254,379,657,278,2024-12-19 17:35:00,True,Non-reader
atik_uwu,2051,Codeforces Round 995 (Div. 3),6621,657,909,252,2024-12-22 16:50:00,True,Non-reader
atik_uwu,2053,Good Bye 2024: 2025 is NEAR,12221,909,976,67,2024-12-28 17:35:00,False,Non-reader
atik_uwu,2057,Hello 2025,11666,976,1027,51,2025-01-04 17:05:00,False,Non-reader
atik_uwu,2055,Codeforces Round 996 (Div. 2),12099,1027,1069,42,2025-01-12 16:35:00,False,Non-reader
atik_uwu,2056,Codeforces Round 997 (Div. 2),16590,1069,985,-84,2025-01-17 16:35:00,False,Non-reader
atik_uwu,2060,Codeforces Round 998 (Div. 3),7365,985,1058,73,2025-01-19 17:05:00,False,Non-reader
atik_uwu,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",12751,1058,1009,-49,2025-01-26 17:05:00,False,Non-reader
atik_uwu,2059,Codeforces Round 1002 (Div. 2),10209,1009,1024,15,2025-02-02 16:35:00,False,Non-reader
atik_uwu,2065,Codeforces Round 1003 (Div. 4),1235,1024,1198,174,2025-02-09 16:50:00,False,Non-reader
atik_uwu,2064,Codeforces Round 1005 (Div. 2),2571,1198,1311,113,2025-02-16 16:35:00,False,Non-reader
atik_uwu,2069,Educational Codeforces Round 174 (Rated for Div. 2),2611,1311,1382,71,2025-02-18 16:35:00,False,Non-reader
atik_uwu,2072,Codeforces Round 1006 (Div. 3),2887,1382,1404,22,2025-02-25 16:50:00,False,Non-reader
atik_uwu,2070,Educational Codeforces Round 175 (Rated for Div. 2),3237,1404,1429,25,2025-02-27 16:35:00,False,Non-reader
atik_uwu,2071,Codeforces Round 1007 (Div. 2),4952,1429,1414,-15,2025-02-28 16:50:00,False,Non-reader
atik_uwu,2078,Codeforces Round 1008 (Div. 2),2988,1414,1436,22,2025-03-10 17:15:00,False,Non-reader
atik_uwu,2074,Codeforces Round 1009 (Div. 3),2137,1436,1459,23,2025-03-11 17:05:00,False,Non-reader
atik_uwu,2085,Codeforces Round 1011 (Div. 2),1543,1459,1534,75,2025-03-22 16:35:00,False,Non-reader
atik_uwu,2103,Codeforces Round 1019 (Div. 2),3516,1534,1510,-24,2025-04-21 16:35:00,False,Non-reader
atik_uwu,2106,Codeforces Round 1020 (Div. 3),2848,1510,1486,-24,2025-04-24 16:50:00,False,Non-reader
atik_uwu,2104,Educational Codeforces Round 178 (Rated for Div. 2),4375,1486,1442,-44,2025-04-28 16:35:00,False,Non-reader
atik_uwu,2107,Codeforces Round 1023 (Div. 2),4798,1442,1397,-45,2025-05-05 16:50:00,False,Non-reader
atik_uwu,2110,Codeforces Round 1026 (Div. 2),3205,1397,1432,35,2025-05-24 16:35:00,False,Non-reader
atik_uwu,2114,Codeforces Round 1027 (Div. 3),2135,1432,1458,26,2025-05-26 16:50:00,False,Non-reader
atik_uwu,2116,Codeforces Round 1028 (Div. 2),3443,1458,1467,9,2025-05-31 16:35:00,False,Non-reader
atik_uwu,2117,Codeforces Round 1029 (Div. 3),565,1467,1555,88,2025-06-08 16:50:00,False,Non-reader
atik_uwu,2118,Codeforces Round 1030 (Div. 2),2708,1555,1566,11,2025-06-12 16:35:00,False,Non-reader
atik_uwu,2113,Codeforces Round 1031 (Div. 2),731,1566,1636,70,2025-06-15 11:05:00,False,Non-reader
atik_uwu,2112,Educational Codeforces Round 180 (Rated for Div. 2),16465,1636,1466,-170,2025-06-23 16:35:00,True,Non-reader
atik_uwu,2123,Codeforces Round 1034 (Div. 3),1377,1466,1510,44,2025-07-01 16:50:00,False,Non-reader
atik_uwu,2122,"Order Capital Round 1 (Codeforces Round 1038, Div. 1 + Div. 2)",2336,1510,1571,61,2025-07-19 16:50:00,False,Non-reader
atik_uwu,2125,Educational Codeforces Round 181 (Rated for Div. 2),5346,1571,1521,-50,2025-07-22 16:35:00,False,Non-reader
atik_uwu,2128,Codeforces Round 1039 (Div. 2),2618,1521,1538,17,2025-07-27 16:35:00,False,Non-reader
atik_uwu,2130,Codeforces Round 1040 (Div. 2),3582,1538,1519,-19,2025-07-31 17:35:00,False,Non-reader
atik_uwu,2127,"Atto Round 1 (Codeforces Round 1041, Div. 1 + Div. 2)",4229,1519,1504,-15,2025-08-07 17:35:00,False,Non-reader
atik_uwu,2131,Codeforces Round 1042 (Div. 3),1909,1504,1517,13,2025-08-10 16:50:00,False,Non-reader
atik_uwu,2133,Codeforces Round 1044 (Div. 2),8489,1517,1441,-76,2025-08-24 16:35:00,False,Non-reader
atik_uwu,2134,Codeforces Round 1045 (Div. 2),5983,1441,1416,-25,2025-08-26 16:35:00,False,Non-reader
atik_uwu,2136,Codeforces Round 1046 (Div. 2),673,1416,1549,133,2025-08-28 17:35:00,False,Non-reader
atik_uwu,2140,Codeforces Round 1049 (Div. 2),1434,1549,1609,60,2025-09-09 16:35:00,False,Non-reader
atik_uwu,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",3580,1609,1594,-15,2025-10-03 17:35:00,False,Non-reader
BehruzbekSuyunov,1917,Codeforces Round 917 (Div. 2),9560,0,400,400,2023-12-24 16:35:00,True,Reader
BehruzbekSuyunov,1915,Codeforces Round 918 (Div. 4),4598,400,743,343,2023-12-28 17:05:00,True,Reader
BehruzbekSuyunov,1919,Hello 2024,5589,743,1032,289,2024-01-06 17:05:00,True,Reader
BehruzbekSuyunov,1920,Codeforces Round 919 (Div. 2),8221,1032,1139,107,2024-01-13 16:35:00,False,Reader
BehruzbekSuyunov,1921,Codeforces Round 920 (Div. 3),12870,1139,1168,29,2024-01-15 16:50:00,False,Reader
BehruzbekSuyunov,1918,Codeforces Round 922 (Div. 2),13543,1168,1148,-20,2024-01-30 16:45:00,False,Reader
BehruzbekSuyunov,1927,Codeforces Round 923 (Div. 3),16632,1148,1089,-59,2024-02-06 17:00:00,False,Reader
BehruzbekSuyunov,1928,Codeforces Round 924 (Div. 2),11583,1089,976,-113,2024-02-11 11:35:00,False,Reader
BehruzbekSuyunov,1931,Codeforces Round 925 (Div. 3),6556,976,1063,87,2024-02-13 16:50:00,False,Reader
BehruzbekSuyunov,1929,Codeforces Round 926 (Div. 2),11730,1063,1040,-23,2024-02-15 16:35:00,False,Reader
BehruzbekSuyunov,1930,think-cell Round 1,3485,1040,1160,120,2024-02-17 17:35:00,False,Reader
BehruzbekSuyunov,1932,Codeforces Round 927 (Div. 3),4385,1160,1195,35,2024-02-18 14:20:00,False,Reader
BehruzbekSuyunov,1926,Codeforces Round 928 (Div. 4),9593,1195,1165,-30,2024-02-19 16:50:00,False,Reader
