handle,contest_id,contest_name,start_time,rank,old_rating,new_rating,delta,startup_rank,startup_outlier,iqr_outlier
-Azamat-,1850,Codeforces Round 886 (Div. 4),2023-07-21 16:35:00,451,1333,1482,149,6.0,False,False
-Azamat-,1890,Codeforces Round 906 (Div. 2),2023-10-28 17:05:00,2928,1482,1463,-19,7.0,False,False
-Azamat-,1891,Codeforces Round 907 (Div. 2),2023-10-30 16:35:00,6663,1463,1377,-86,8.0,False,False
-Azamat-,1895,Educational Codeforces Round 157 (Rated for Div. 2),2023-11-03 16:35:00,3146,1377,1393,16,9.0,False,False
-Azamat-,1903,Codeforces Round 912 (Div. 2),2023-11-30 18:50:00,1415,1393,1439,46,10.0,False,False
-Azamat-,1907,Codeforces Round 913 (Div. 3),2023-12-05 17:00:00,2181,1439,1442,3,11.0,False,False
-Azamat-,1913,Educational Codeforces Round 160 (Rated for Div. 2),2023-12-18 16:35:00,2366,1442,1468,26,12.0,False,False
-Azamat-,1917,Codeforces Round 917 (Div. 2),2023-12-24 16:35:00,1467,1468,1532,64,13.0,False,False
-Azamat-,1920,Codeforces Round 919 (Div. 2),2024-01-13 16:35:00,2725,1532,1540,8,14.0,False,False
-Azamat-,1931,Codeforces Round 925 (Div. 3),2024-02-13 16:50:00,510,1540,1618,78,15.0,False,False
BehruzbekSuyunov,1918,Codeforces Round 922 (Div. 2),2024-01-30 16:45:00,13543,1168,1148,-20,6.0,False,False
BehruzbekSuyunov,1927,Codeforces Round 923 (Div. 3),2024-02-06 17:00:00,16632,1148,1089,-59,7.0,False,False
BehruzbekSuyunov,1928,Codeforces Round 924 (Div. 2),2024-02-11 11:35:00,11583,1089,976,-113,8.0,False,False
BehruzbekSuyunov,1931,Codeforces Round 925 (Div. 3),2024-02-13 16:50:00,6556,976,1063,87,9.0,False,False
BehruzbekSuyunov,1929,Codeforces Round 926 (Div. 2),2024-02-15 16:35:00,11730,1063,1040,-23,10.0,False,False
BehruzbekSuyunov,1930,think-cell Round 1,2024-02-17 17:35:00,3485,1040,1160,120,11.0,False,False
BehruzbekSuyunov,1932,Codeforces Round 927 (Div. 3),2024-02-18 14:20:00,4385,1160,1195,35,12.0,False,False
BehruzbekSuyunov,1926,Codeforces Round 928 (Div. 4),2024-02-19 16:50:00,9593,1195,1165,-30,13.0,False,False
BehruzbekSuyunov,1933,Codeforces Round 929 (Div. 3),2024-02-27 16:50:00,3144,1165,1247,82,14.0,False,False
BehruzbekSuyunov,1948,Educational Codeforces Round 163 (Rated for Div. 2),2024-03-15 16:35:00,4703,1247,1292,45,15.0,False,False
BehruzbekSuyunov,1946,Codeforces Round 936 (Div. 2),2024-03-22 16:35:00,5410,1292,1296,4,16.0,False,False
BehruzbekSuyunov,1950,Codeforces Round 937 (Div. 4),2024-03-28 17:00:00,1335,1296,1372,76,17.0,False,False
BehruzbekSuyunov,1951,Codeforces Global Round 25,2024-04-06 17:35:00,6930,1372,1324,-48,18.0,False,False
BehruzbekSuyunov,1955,Codeforces Round 938 (Div. 3),2024-04-08 16:50:00,2208,1324,1382,58,19.0,False,False
BehruzbekSuyunov,1954,Educational Codeforces Round 164 (Rated for Div. 2),2024-04-12 16:35:00,6226,1382,1355,-27,20.0,False,False
BehruzbekSuyunov,1956,Codeforces Round 939 (Div. 2),2024-04-13 16:35:00,12080,1355,1217,-138,21.0,False,False
BehruzbekSuyunov,1968,Codeforces Round 943 (Div. 3),2024-05-02 17:00:00,1202,1217,1335,118,22.0,False,False
BehruzbekSuyunov,1974,Codeforces Round 946 (Div. 3),2024-05-20 16:50:00,6897,1335,1293,-42,23.0,False,False
BehruzbekSuyunov,1975,Codeforces Round 947 (Div. 1 + Div. 2),2024-05-25 17:35:00,3177,1293,1355,62,24.0,False,False
BehruzbekSuyunov,1977,Codeforces Round 948 (Div. 2),2024-05-26 16:35:00,9840,1355,1269,-86,25.0,False,False
BehruzbekSuyunov,1976,Educational Codeforces Round 166 (Rated for Div. 2),2024-05-30 16:35:00,1616,1269,1401,132,26.0,False,False
BehruzbekSuyunov,1981,Codeforces Round 949 (Div. 2),2024-05-31 12:05:00,6853,1401,1323,-78,27.0,False,False
BehruzbekSuyunov,1984,Codeforces Global Round 26,2024-06-09 17:35:00,7172,1323,1271,-52,28.0,False,False
BehruzbekSuyunov,1985,Codeforces Round 952 (Div. 4),2024-06-11 17:05:00,1256,1271,1345,74,29.0,False,False
BehruzbekSuyunov,1978,Codeforces Round 953 (Div. 2),2024-06-16 11:05:00,1074,1345,1465,120,30.0,False,False
BehruzbekSuyunov,1986,Codeforces Round 954 (Div. 3),2024-06-23 17:05:00,1896,1465,1493,28,31.0,False,False
BehruzbekSuyunov,1982,"Codeforces Round 955 (Div. 2, with prizes from NEAR!)",2024-06-25 16:35:00,2944,1493,1504,11,32.0,False,False
BehruzbekSuyunov,1989,Educational Codeforces Round 167 (Rated for Div. 2),2024-06-27 16:35:00,9226,1504,1410,-94,33.0,False,False
BehruzbekSuyunov,1987,EPIC Institute of Technology Round Summer 2024 (Div. 1 + Div. 2),2024-06-30 17:35:00,2784,1410,1462,52,34.0,False,False
BehruzbekSuyunov,1983,Codeforces Round 956 (Div. 2) and ByteRace 2024,2024-07-07 16:50:00,6143,1462,1421,-41,35.0,False,False
BehruzbekSuyunov,1992,Codeforces Round 957 (Div. 3),2024-07-11 16:50:00,8867,1421,1359,-62,36.0,False,False
BehruzbekSuyunov,1988,Codeforces Round 958 (Div. 2),2024-07-15 16:35:00,13713,1359,1219,-140,37.0,False,False
BehruzbekSuyunov,1994,Codeforces Round 959 sponsored by NEAR (Div. 1 + Div. 2),2024-07-18 16:35:00,5849,1219,1243,24,38.0,False,False
BehruzbekSuyunov,1990,Codeforces Round 960 (Div. 2),2024-07-20 16:35:00,2118,1243,1359,116,39.0,False,False
BehruzbekSuyunov,1996,Codeforces Round 962 (Div. 3),2024-07-26 17:05:00,1110,1359,1449,90,40.0,False,False
BehruzbekSuyunov,1997,Educational Codeforces Round 168 (Rated for Div. 2),2024-07-30 16:35:00,11306,1449,1369,-80,41.0,False,False
BehruzbekSuyunov,1999,Codeforces Round 964 (Div. 4),2024-08-06 17:00:00,1240,1369,1435,66,42.0,False,False
BehruzbekSuyunov,1998,Codeforces Round 965 (Div. 2),2024-08-10 16:35:00,12194,1435,1345,-90,43.0,False,False
BehruzbekSuyunov,2002,EPIC Institute of Technology Round August 2024 (Div. 1 + Div. 2),2024-08-11 17:35:00,12188,1345,1210,-135,44.0,False,False
BehruzbekSuyunov,2001,Codeforces Round 967 (Div. 2),2024-08-20 16:35:00,16382,1210,1121,-89,45.0,False,False
BehruzbekSuyunov,2007,Codeforces Round 969 (Div. 2),2024-08-30 17:05:00,5677,1121,1163,42,46.0,False,False
BehruzbekSuyunov,2008,Codeforces Round 970 (Div. 3),2024-09-01 16:50:00,1215,1163,1311,148,47.0,False,False
BehruzbekSuyunov,2013,Codeforces Round 973 (Div. 2),2024-09-20 16:35:00,5907,1311,1307,-4,48.0,False,False
BehruzbekSuyunov,2019,Codeforces Round 975 (Div. 2),2024-09-27 16:05:00,7585,1307,1258,-49,49.0,False,False
BehruzbekSuyunov,2020,Codeforces Round 976 (Div. 2) and Divide By Zero 9.0,2024-09-29 17:35:00,2529,1258,1353,95,50.0,False,False
BehruzbekSuyunov,2021,"Codeforces Round 977 (Div. 2, based on COMPFEST 16 - Final Round)",2024-10-06 08:05:00,9575,1353,1225,-128,51.0,False,False
BehruzbekSuyunov,2022,Codeforces Round 978 (Div. 2),2024-10-13 21:35:00,3504,1225,1210,-15,52.0,False,False
BehruzbekSuyunov,2025,Educational Codeforces Round 170 (Rated for Div. 2),2024-10-14 16:35:00,3541,1210,1291,81,53.0,False,False
BehruzbekSuyunov,2030,Codeforces Round 979 (Div. 2),2024-10-19 16:20:00,5509,1291,1295,4,54.0,False,False
BehruzbekSuyunov,2035,Codeforces Global Round 27,2024-10-27 17:35:00,3259,1295,1351,56,55.0,False,False
BehruzbekSuyunov,2026,Educational Codeforces Round 171 (Rated for Div. 2),2024-10-28 16:35:00,3609,1351,1381,30,56.0,False,False
BehruzbekSuyunov,2036,Codeforces Round 984 (Div. 3),2024-11-02 16:50:00,5283,1381,1348,-33,57.0,False,False
BehruzbekSuyunov,2029,Refact.ai Match 1 (Codeforces Round 985),2024-11-09 17:35:00,2105,1348,1424,76,58.0,False,False
BehruzbekSuyunov,2037,Codeforces Round 988 (Div. 3),2024-11-17 16:50:00,202,1424,1564,140,59.0,False,False
BehruzbekSuyunov,2039,"CodeTON Round 9 (Div. 1 + Div. 2, Rated, Prizes!)",2024-11-23 17:35:00,2368,1564,1582,18,60.0,False,False
BehruzbekSuyunov,2042,Educational Codeforces Round 172 (Rated for Div. 2),2024-12-02 16:35:00,4858,1582,1506,-76,61.0,False,False
BehruzbekSuyunov,2047,Codeforces Round 990 (Div. 2),2024-12-03 08:25:00,5390,1506,1376,-130,62.0,False,False
BehruzbekSuyunov,2059,Codeforces Round 1002 (Div. 2),2025-02-02 16:35:00,9176,1376,1317,-59,63.0,False,False
BehruzbekSuyunov,2065,Codeforces Round 1003 (Div. 4),2025-02-09 16:50:00,1972,1317,1363,46,64.0,False,False
BehruzbekSuyunov,2067,Codeforces Round 1004 (Div. 2),2025-02-11 16:35:00,7114,1363,1326,-37,65.0,False,False
BehruzbekSuyunov,2069,Educational Codeforces Round 174 (Rated for Div. 2),2025-02-18 16:35:00,4902,1326,1334,8,66.0,False,False
BehruzbekSuyunov,2070,Educational Codeforces Round 175 (Rated for Div. 2),2025-02-27 16:35:00,2461,1334,1402,68,67.0,False,False
BehruzbekSuyunov,2071,Codeforces Round 1007 (Div. 2),2025-02-28 16:50:00,1504,1402,1495,93,68.0,False,False
BehruzbekSuyunov,2078,Codeforces Round 1008 (Div. 2),2025-03-10 17:15:00,7305,1495,1420,-75,69.0,False,False
BehruzbekSuyunov,2074,Codeforces Round 1009 (Div. 3),2025-03-11 17:05:00,3815,1420,1411,-9,70.0,False,False
BehruzbekSuyunov,2075,Educational Codeforces Round 176 (Rated for Div. 2),2025-03-17 16:35:00,1076,1411,1531,120,71.0,False,False
BehruzbekSuyunov,2091,Codeforces Round 1013 (Div. 3),2025-03-25 16:50:00,1995,1531,1534,3,72.0,False,False
BehruzbekSuyunov,2092,Codeforces Round 1014 (Div. 2),2025-03-29 16:35:00,8812,1534,1436,-98,73.0,False,False
BehruzbekSuyunov,2131,Codeforces Round 1042 (Div. 3),2025-08-10 16:50:00,2968,1436,1442,6,74.0,False,False
BehruzbekSuyunov,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",2025-10-03 17:35:00,2388,1442,1513,71,75.0,False,False
BehruzbekSuyunov,2145,Educational Codeforces Round 183 (Rated for Div. 2),2025-10-06 16:35:00,3701,1513,1504,-9,76.0,False,False
BehruzbekSuyunov,2153,Codeforces Round 1057 (Div. 2),2025-10-10 16:50:00,13791,1504,1373,-131,77.0,False,False
Bilolbek2011,2000,Codeforces Round 966 (Div. 3),2024-08-13 16:55:00,14983,1200,1189,-11,6.0,False,False
Bilolbek2011,2001,Codeforces Round 967 (Div. 2),2024-08-20 16:35:00,12837,1189,1140,-49,7.0,False,False
Bilolbek2011,2025,Educational Codeforces Round 170 (Rated for Div. 2),2024-10-14 16:35:00,15843,1140,1041,-99,8.0,False,False
Bilolbek2011,2033,Codeforces Round 981 (Div. 3),2024-10-24 16:50:00,10526,1041,1042,1,9.0,False,False
Bilolbek2011,2069,Educational Codeforces Round 174 (Rated for Div. 2),2025-02-18 16:35:00,5475,1042,1124,82,10.0,False,False
Bilolbek2011,2072,Codeforces Round 1006 (Div. 3),2025-02-25 16:50:00,10429,1124,1115,-9,11.0,False,False
Bilolbek2011,2070,Educational Codeforces Round 175 (Rated for Div. 2),2025-02-27 16:35:00,12294,1115,1059,-56,12.0,False,False
Bilolbek2011,2075,Educational Codeforces Round 176 (Rated for Div. 2),2025-03-17 16:35:00,9998,1059,1054,-5,13.0,False,False
Bilolbek2011,2093,Codeforces Round 1016 (Div. 3),2025-04-08 16:50:00,5179,1054,1129,75,14.0,False,False
Bilolbek2011,2094,Codeforces Round 1017 (Div. 4),2025-04-13 17:50:00,8476,1129,1119,-10,15.0,False,False
Bilolbek2011,2103,Codeforces Round 1019 (Div. 2),2025-04-21 16:35:00,4269,1119,1193,74,16.0,False,False
Bilolbek2011,2106,Codeforces Round 1020 (Div. 3),2025-04-24 16:50:00,4073,1193,1229,36,17.0,False,False
Bilolbek2011,2104,Educational Codeforces Round 178 (Rated for Div. 2),2025-04-28 16:35:00,4954,1229,1235,6,18.0,False,False
Bilolbek2011,2107,Codeforces Round 1023 (Div. 2),2025-05-05 16:50:00,6171,1235,1209,-26,19.0,False,False
Bilolbek2011,2111,Educational Codeforces Round 179 (Rated for Div. 2),2025-06-03 16:35:00,4417,1209,1247,38,20.0,False,False
Bilolbek2011,2126,Codeforces Round 1037 (Div. 3),2025-07-17 16:50:00,776,1247,1388,141,21.0,False,False
Bilolbek2011,2128,Codeforces Round 1039 (Div. 2),2025-07-27 16:35:00,2159,1388,1459,71,22.0,False,False
Bilolbek2011,2131,Codeforces Round 1042 (Div. 3),2025-08-10 16:50:00,2915,1459,1460,1,23.0,False,False
Bilolbek2011,2137,Codeforces Round 1047 (Div. 3),2025-09-07 16:50:00,8576,1460,1384,-76,24.0,False,False
Bilolbek2011,2140,Codeforces Round 1049 (Div. 2),2025-09-09 16:35:00,7170,1384,1341,-43,25.0,False,False
Bilolbek2011,2148,Codeforces Round 1050 (Div. 4),2025-09-13 16:50:00,910,1341,1413,72,26.0,False,False
Bilolbek2011,2143,Codeforces Round 1051 (Div. 2),2025-09-17 16:35:00,3846,1413,1426,13,27.0,False,False
Bilolbek2011,2146,Codeforces Round 1052 (Div. 2),2025-09-21 16:50:00,4057,1426,1416,-10,28.0,False,False
Bilolbek2011,2149,Codeforces Round 1054 (Div. 3),2025-09-25 16:50:00,3585,1416,1405,-11,29.0,False,False
Bilolbek2011,2145,Educational Codeforces Round 183 (Rated for Div. 2),2025-10-06 16:35:00,7814,1405,1352,-53,30.0,False,False
Diyorbek_Sh,2001,Codeforces Round 967 (Div. 2),2024-08-20 16:35:00,15889,1004,1000,-4,6.0,False,False
Diyorbek_Sh,2013,Codeforces Round 973 (Div. 2),2024-09-20 16:35:00,9107,1000,1030,30,7.0,False,False
Diyorbek_Sh,2014,Codeforces Round 974 (Div. 3),2024-09-21 17:00:00,14568,1030,990,-40,8.0,False,False
Diyorbek_Sh,2025,Educational Codeforces Round 170 (Rated for Div. 2),2024-10-14 16:35:00,6204,990,1081,91,9.0,False,False
Diyorbek_Sh,2033,Codeforces Round 981 (Div. 3),2024-10-24 16:50:00,16262,1081,1015,-66,10.0,False,False
Diyorbek_Sh,2037,Codeforces Round 988 (Div. 3),2024-11-17 16:50:00,4838,1015,1078,63,11.0,False,False
Diyorbek_Sh,2034,"Rayan Programming Contest 2024 - Selection (Codeforces Round 989, Div. 1 + Div. 2)",2024-11-30 17:35:00,6032,1078,1103,25,12.0,False,False
Diyorbek_Sh,2050,Codeforces Round 991 (Div. 3),2024-12-05 16:50:00,8301,1103,1093,-10,13.0,False,False
Diyorbek_Sh,2044,Codeforces Round 993 (Div. 4),2024-12-15 16:50:00,9341,1093,1078,-15,14.0,False,False
Diyorbek_Sh,2048,Codeforces Global Round 28,2024-12-19 17:35:00,9087,1078,1070,-8,15.0,False,False
Diyorbek_Sh,2051,Codeforces Round 995 (Div. 3),2024-12-22 16:50:00,14332,1070,1018,-52,16.0,False,False
Diyorbek_Sh,2043,Educational Codeforces Round 173 (Rated for Div. 2),2024-12-24 16:35:00,10379,1018,1004,-14,17.0,False,False
Diyorbek_Sh,2053,Good Bye 2024: 2025 is NEAR,2024-12-28 17:35:00,10973,1004,986,-18,18.0,False,False
Diyorbek_Sh,2060,Codeforces Round 998 (Div. 3),2025-01-19 17:05:00,10169,986,1023,37,19.0,False,False
Diyorbek_Sh,2061,"IAEPC Preliminary Contest (Codeforces Round 999, Div. 1 + Div. 2)",2025-01-20 17:35:00,10665,1023,965,-58,20.0,False,False
Diyorbek_Sh,2063,Codeforces Round 1000 (Div. 2),2025-01-22 14:05:00,11101,965,972,7,21.0,False,False
Diyorbek_Sh,2062,"Ethflow Round 1 (Codeforces Round 1001, Div. 1 + Div. 2)",2025-01-26 17:05:00,12252,972,952,-20,22.0,False,False
Diyorbek_Sh,2065,Codeforces Round 1003 (Div. 4),2025-02-09 16:50:00,10909,952,981,29,23.0,False,False
Diyorbek_Sh,2072,Codeforces Round 1006 (Div. 3),2025-02-25 16:50:00,6172,981,1070,89,24.0,False,False
Diyorbek_Sh,2070,Educational Codeforces Round 175 (Rated for Div. 2),2025-02-27 16:35:00,4641,1070,1160,90,25.0,False,False
Diyorbek_Sh,2071,Codeforces Round 1007 (Div. 2),2025-02-28 16:50:00,8369,1160,1154,-6,26.0,False,False
Diyorbek_Sh,2086,Educational Codeforces Round 177 (Rated for Div. 2),2025-04-03 16:35:00,8109,1154,1155,1,27.0,False,False
Diyorbek_Sh,2093,Codeforces Round 1016 (Div. 3),2025-04-08 16:50:00,5440,1155,1193,38,28.0,False,False
Diyorbek_Sh,2094,Codeforces Round 1017 (Div. 4),2025-04-13 17:50:00,4161,1193,1222,29,29.0,False,False
Diyorbek_Sh,2106,Codeforces Round 1020 (Div. 3),2025-04-24 16:50:00,7860,1222,1193,-29,30.0,False,False
Diyorbek_Sh,2104,Educational Codeforces Round 178 (Rated for Div. 2),2025-04-28 16:35:00,8222,1193,1137,-56,31.0,False,False
Diyorbek_Sh,2107,Codeforces Round 1023 (Div. 2),2025-05-05 16:50:00,6688,1137,1124,-13,32.0,False,False
Diyorbek_Sh,2117,Codeforces Round 1029 (Div. 3),2025-06-08 16:50:00,7390,1124,1141,17,33.0,False,False
Diyorbek_Sh,2118,Codeforces Round 1030 (Div. 2),2025-06-12 16:35:00,9911,1141,1133,-8,34.0,False,False
Diyorbek_Sh,2121,Codeforces Round 1032 (Div. 3),2025-06-17 16:50:00,11534,1133,1106,-27,35.0,False,False
Diyorbek_Sh,2112,Educational Codeforces Round 180 (Rated for Div. 2),2025-06-23 16:35:00,8144,1106,1123,17,36.0,False,False
Diyorbek_Sh,2123,Codeforces Round 1034 (Div. 3),2025-07-01 16:50:00,12047,1123,1097,-26,37.0,False,False
Diyorbek_Sh,2125,Educational Codeforces Round 181 (Rated for Div. 2),2025-07-22 16:35:00,14314,1097,1039,-58,38.0,False,False
Diyorbek_Sh,2127,"Atto Round 1 (Codeforces Round 1041, Div. 1 + Div. 2)",2025-08-07 17:35:00,7622,1039,1075,36,39.0,False,False
Diyorbek_Sh,2131,Codeforces Round 1042 (Div. 3),2025-08-10 16:50:00,14025,1075,1041,-34,40.0,False,False
Diyorbek_Sh,2132,Codeforces Round 1043 (Div. 3),2025-08-21 16:50:00,9915,1041,1068,27,41.0,False,False
Diyorbek_Sh,2133,Codeforces Round 1044 (Div. 2),2025-08-24 16:35:00,10331,1068,1076,8,42.0,False,False
Diyorbek_Sh,2134,Codeforces Round 1045 (Div. 2),2025-08-26 16:35:00,11689,1076,1057,-19,43.0,False,False
Diyorbek_Sh,2136,Codeforces Round 1046 (Div. 2),2025-08-28 17:35:00,7603,1057,1089,32,44.0,False,False
Diyorbek_Sh,2140,Codeforces Round 1049 (Div. 2),2025-09-09 16:35:00,7027,1089,1124,35,45.0,False,False
Diyorbek_Sh,2148,Codeforces Round 1050 (Div. 4),2025-09-13 16:50:00,3105,1124,1186,62,46.0,False,False
Diyorbek_Sh,2144,Educational Codeforces Round 182 (Rated for Div. 2),2025-09-15 16:35:00,9411,1186,1150,-36,47.0,False,False
Diyorbek_Sh,2143,Codeforces Round 1051 (Div. 2),2025-09-17 16:35:00,12064,1150,1044,-106,48.0,False,False
Diyorbek_Sh,2146,Codeforces Round 1052 (Div. 2),2025-09-21 16:50:00,6405,1044,1084,40,49.0,False,False
Diyorbek_Sh,2151,Codeforces Round 1053 (Div. 2),2025-09-24 14:50:00,4577,1084,1111,27,50.0,False,False
Diyorbek_Sh,2149,Codeforces Round 1054 (Div. 3),2025-09-25 16:50:00,5124,1111,1159,48,51.0,False,False
Diyorbek_Sh,2153,Codeforces Round 1057 (Div. 2),2025-10-10 16:50:00,4637,1159,1229,70,52.0,False,False
DoNo0425,2071,Codeforces Round 1007 (Div. 2),2025-02-28 16:50:00,4594,1093,1214,121,6.0,False,False
DoNo0425,2078,Codeforces Round 1008 (Div. 2),2025-03-10 17:15:00,7715,1214,1195,-19,7.0,False,False
DoNo0425,2074,Codeforces Round 1009 (Div. 3),2025-03-11 17:05:00,6584,1195,1205,10,8.0,False,False
DoNo0425,2075,Educational Codeforces Round 176 (Rated for Div. 2),2025-03-17 16:35:00,6867,1205,1216,11,9.0,False,False
DoNo0425,2085,Codeforces Round 1011 (Div. 2),2025-03-22 16:35:00,8868,1216,1181,-35,10.0,False,False
DoNo0425,2090,Codeforces Round 1012 (Div. 2),2025-03-23 08:05:00,4227,1181,1177,-4,11.0,False,False
DoNo0425,2091,Codeforces Round 1013 (Div. 3),2025-03-25 16:50:00,8185,1177,1174,-3,12.0,False,False
DoNo0425,2093,Codeforces Round 1016 (Div. 3),2025-04-08 16:50:00,2248,1174,1275,101,13.0,False,False
DoNo0425,2094,Codeforces Round 1017 (Div. 4),2025-04-13 17:50:00,4363,1275,1277,2,14.0,False,False
DoNo0425,2106,Codeforces Round 1020 (Div. 3),2025-04-24 16:50:00,4454,1277,1282,5,15.0,False,False
DoNo0425,2108,Codeforces Round 1022 (Div. 2),2025-05-01 16:35:00,4612,1282,1280,-2,16.0,False,False
DoNo0425,2102,Codeforces Round 1024 (Div. 2),2025-05-11 17:05:00,2948,1280,1321,41,17.0,False,False
DoNo0425,2110,Codeforces Round 1026 (Div. 2),2025-05-24 16:35:00,5645,1321,1324,3,18.0,False,False
DoNo0425,2114,Codeforces Round 1027 (Div. 3),2025-05-26 16:50:00,5278,1324,1320,-4,19.0,False,False
DoNo0425,2116,Codeforces Round 1028 (Div. 2),2025-05-31 16:35:00,6905,1320,1304,-16,20.0,False,False
DoNo0425,2111,Educational Codeforces Round 179 (Rated for Div. 2),2025-06-03 16:35:00,7681,1304,1251,-53,21.0,False,False
DoNo0425,2117,Codeforces Round 1029 (Div. 3),2025-06-08 16:50:00,8220,1251,1224,-27,22.0,False,False
DoNo0425,2112,Educational Codeforces Round 180 (Rated for Div. 2),2025-06-23 16:35:00,2631,1224,1324,100,23.0,False,False
DoNo0425,2123,Codeforces Round 1034 (Div. 3),2025-07-01 16:50:00,3904,1324,1343,19,24.0,False,False
DoNo0425,2128,Codeforces Round 1039 (Div. 2),2025-07-27 16:35:00,3109,1343,1395,52,25.0,False,False
DoNo0425,2132,Codeforces Round 1043 (Div. 3),2025-08-21 16:50:00,4195,1395,1394,-1,26.0,False,False
DoNo0425,2133,Codeforces Round 1044 (Div. 2),2025-08-24 16:35:00,1897,1394,1478,84,27.0,False,False
DoNo0425,2137,Codeforces Round 1047 (Div. 3),2025-09-07 16:50:00,3125,1478,1465,-13,28.0,False,False
DoNo0425,2144,Educational Codeforces Round 182 (Rated for Div. 2),2025-09-15 16:35:00,7208,1465,1402,-63,29.0,False,False
DoNo0425,2143,Codeforces Round 1051 (Div. 2),2025-09-17 16:35:00,1658,1402,1496,94,30.0,False,False
DoNo0425,2146,Codeforces Round 1052 (Div. 2),2025-09-21 16:50:00,2681,1496,1508,12,31.0,False,False
DoNo0425,2149,Codeforces Round 1054 (Div. 3),2025-09-25 16:50:00,2382,1508,1499,-9,32.0,False,False
DoNo0425,2152,"Squarepoint Challenge (Codeforces Round 1055, Div. 1 + Div. 2)",2025-10-03 17:35:00,1529,1499,1600,101,33.0,False,False
Jama,1932,Codeforces Round 927 (Div. 3),2024-02-18 14:20:00,15211,889,861,-28,6.0,False,False
Jama,1933,Codeforces Round 929 (Div. 3),2024-02-27 16:50:00,21136,861,808,-53,7.0,False,False
Jama,1950,Codeforces Round 937 (Div. 4),2024-03-28 17:00:00,22775,808,770,-38,8.0,False,False
Jama,1955,Codeforces Round 938 (Div. 3),2024-04-08 16:50:00,15575,770,797,27,9.0,False,False
Jama,1956,Codeforces Round 939 (Div. 2),2024-04-13 16:35:00,8919,797,835,38,10.0,False,False
Jama,1971,Codeforces Round 944 (Div. 4),2024-05-10 16:50:00,15604,835,820,-15,11.0,False,False
Jama,1975,Codeforces Round 947 (Div. 1 + Div. 2),2024-05-25 17:35:00,9315,820,855,35,12.0,False,False
Jama,1976,Educational Codeforces Round 166 (Rated for Div. 2),2024-05-30 16:35:00,12409,855,887,32,13.0,False,False
Jama,1986,Codeforces Round 954 (Div. 3),2024-06-23 17:05:00,16056,887,881,-6,14.0,False,False
Jama,1982,"Codeforces Round 955 (Div. 2, with prizes from NEAR!)",2024-06-25 16:35:00,9590,881,930,49,15.0,False,False
Jama,1988,Codeforces Round 958 (Div. 2),2024-07-15 16:35:00,13156,930,901,-29,16.0,False,False
Jama,1999,Codeforces Round 964 (Div. 4),2024-08-06 17:00:00,5421,901,1027,126,17.0,False,False
Jama,2008,Codeforces Round 970 (Div. 3),2024-09-01 16:50:00,2350,1027,1180,153,18.0,False,False
Jama,2036,Codeforces Round 984 (Div. 3),2024-11-02 16:50:00,15065,1180,1085,-95,19.0,False,False
Jama,2029,Refact.ai Match 1 (Codeforces Round 985),2024-11-09 17:35:00,5183,1085,1084,-1,20.0,False,False
MDSPro,1615,Codeforces Global Round 18,2021-12-24 17:05:00,2401,1347,1456,109,6.0,False,False
MDSPro,1622,Educational Codeforces Round 120 (Rated for Div. 2),2021-12-27 16:35:00,2484,1456,1475,19,7.0,False,False
MDSPro,1623,Codeforces Round 763 (Div. 2),2021-12-28 15:35:00,3854,1475,1431,-44,8.0,False,False
MDSPro,1616,Good Bye 2021: 2022 is NEAR,2021-12-29 17:35:00,6204,1431,1388,-43,9.0,False,False
MDSPro,1624,Codeforces Round 764 (Div. 3),2022-01-10 16:50:00,964,1388,1460,72,10.0,False,False
MDSPro,1629,Codeforces Round 767 (Div. 2),2022-01-22 16:35:00,4102,1460,1439,-21,11.0,False,False
MDSPro,1631,Codeforces Round 768 (Div. 2),2022-01-27 16:35:00,2425,1439,1468,29,12.0,False,False
MDSPro,1637,Codeforces Global Round 19,2022-02-12 17:05:00,7166,1468,1395,-73,13.0,False,False
MDSPro,1638,Codeforces Round 771 (Div. 2),2022-02-14 16:35:00,2455,1395,1435,40,14.0,False,False
MDSPro,1635,Codeforces Round 772 (Div. 2),2022-02-20 16:35:00,2285,1435,1458,23,15.0,False,False
MDSPro,1644,Educational Codeforces Round 123 (Rated for Div. 2),2022-02-22 16:35:00,629,1458,1578,120,16.0,False,False
MDSPro,1649,"Codeforces Round 775 (Div. 2, based on Moscow Open Olympiad in Informatics)",2022-03-06 12:10:00,1383,1578,1581,3,17.0,False,False
MDSPro,1650,Codeforces Round 776 (Div. 3),2022-03-08 16:50:00,2515,1581,1537,-44,18.0,False,False
MDSPro,1651,Educational Codeforces Round 124 (Rated for Div. 2),2022-03-10 16:35:00,1973,1537,1545,8,19.0,False,False
MDSPro,1647,Codeforces Round 777 (Div. 2),2022-03-11 16:35:00,623,1545,1642,97,20.0,False,False
MDSPro,1656,"CodeTON Round 1 (Div. 1 + Div. 2, Rated, Prizes!)",2022-03-24 16:35:00,1529,1642,1694,52,21.0,False,False
MDSPro,1658,Codeforces Round 779 (Div. 2),2022-03-27 16:35:00,2481,1694,1642,-52,22.0,False,False
MDSPro,1665,Codeforces Round 781 (Div. 2),2022-04-08 16:35:00,833,1642,1680,38,23.0,False,False
